class,word,count,probability
pos,humbert,15,4.328179913782656e-05
pos,ordered,15,4.328179913782656e-05
pos,manhattan,15,4.328179913782656e-05
pos,smoking,15,4.328179913782656e-05
pos,roth,15,4.328179913782656e-05
pos,beats,15,4.328179913782656e-05
pos,fitting,15,4.328179913782656e-05
pos,jules,15,4.328179913782656e-05
pos,august,15,4.328179913782656e-05
pos,wake,15,4.328179913782656e-05
pos,clueless,15,4.328179913782656e-05
pos,passionate,15,4.328179913782656e-05
pos,enjoying,15,4.328179913782656e-05
pos,comfort,15,4.328179913782656e-05
pos,antics,15,4.328179913782656e-05
pos,jazz,15,4.328179913782656e-05
pos,sum,15,4.328179913782656e-05
pos,naval,15,4.328179913782656e-05
pos,genetically,15,4.328179913782656e-05
pos,winds,15,4.328179913782656e-05
pos,vital,15,4.328179913782656e-05
pos,investigator,15,4.328179913782656e-05
pos,trademark,15,4.328179913782656e-05
pos,cheating,15,4.328179913782656e-05
pos,household,15,4.328179913782656e-05
pos,organized,15,4.328179913782656e-05
pos,fugitive,15,4.328179913782656e-05
pos,heading,15,4.328179913782656e-05
pos,wisdom,15,4.328179913782656e-05
pos,nominated,15,4.328179913782656e-05
pos,republic,15,4.328179913782656e-05
pos,jarring,15,4.328179913782656e-05
pos,matches,15,4.328179913782656e-05
pos,considerably,15,4.328179913782656e-05
pos,combines,15,4.328179913782656e-05
pos,critically,15,4.328179913782656e-05
pos,funnier,15,4.328179913782656e-05
pos,bird,15,4.328179913782656e-05
pos,leo,15,4.328179913782656e-05
pos,owned,15,4.328179913782656e-05
pos,sharon,15,4.328179913782656e-05
pos,steel,15,4.328179913782656e-05
pos,commodus,15,4.328179913782656e-05
pos,transport,15,4.328179913782656e-05
pos,indiana,15,4.328179913782656e-05
pos,notion,15,4.328179913782656e-05
pos,dozens,15,4.328179913782656e-05
pos,mills,15,4.328179913782656e-05
pos,explosion,15,4.328179913782656e-05
pos,souls,15,4.328179913782656e-05
pos,maurice,15,4.328179913782656e-05
pos,ricky,15,4.328179913782656e-05
pos,dynamic,15,4.328179913782656e-05
pos,solution,15,4.328179913782656e-05
pos,videotape,15,4.328179913782656e-05
pos,fell,15,4.328179913782656e-05
pos,designed,15,4.328179913782656e-05
pos,christine,15,4.328179913782656e-05
pos,gross,15,4.328179913782656e-05
pos,grisham,15,4.328179913782656e-05
pos,pierce,15,4.328179913782656e-05
pos,apt,15,4.328179913782656e-05
pos,seamless,15,4.328179913782656e-05
pos,li,15,4.328179913782656e-05
pos,victory,15,4.328179913782656e-05
pos,flow,15,4.328179913782656e-05
pos,enterprise,15,4.328179913782656e-05
pos,pleased,15,4.328179913782656e-05
pos,groups,15,4.328179913782656e-05
pos,chocolate,15,4.328179913782656e-05
pos,alike,15,4.328179913782656e-05
pos,arnold,15,4.328179913782656e-05
pos,communicate,15,4.328179913782656e-05
pos,corruption,15,4.328179913782656e-05
pos,abilities,15,4.328179913782656e-05
pos,showcase,15,4.328179913782656e-05
pos,drinking,15,4.328179913782656e-05
pos,nazis,15,4.328179913782656e-05
pos,gere,15,4.328179913782656e-05
pos,k,15,4.328179913782656e-05
pos,midst,15,4.328179913782656e-05
pos,uneven,15,4.328179913782656e-05
pos,depressed,15,4.328179913782656e-05
pos,spotlight,15,4.328179913782656e-05
pos,perpetually,15,4.328179913782656e-05
pos,package,15,4.328179913782656e-05
pos,damme,15,4.328179913782656e-05
pos,format,15,4.328179913782656e-05
pos,curious,15,4.328179913782656e-05
pos,travis,15,4.328179913782656e-05
pos,packed,15,4.328179913782656e-05
pos,outsider,15,4.328179913782656e-05
pos,property,15,4.328179913782656e-05
pos,bunny,15,4.328179913782656e-05
pos,palpable,15,4.328179913782656e-05
pos,accepts,15,4.328179913782656e-05
pos,producing,15,4.328179913782656e-05
pos,cal,15,4.328179913782656e-05
pos,clothing,15,4.328179913782656e-05
pos,dread,15,4.328179913782656e-05
pos,banks,15,4.328179913782656e-05
pos,louis,15,4.328179913782656e-05
pos,paranoia,15,4.328179913782656e-05
pos,conditions,15,4.328179913782656e-05
pos,fluff,15,4.328179913782656e-05
pos,manipulation,15,4.328179913782656e-05
pos,mistaken,15,4.328179913782656e-05
pos,formulaic,15,4.328179913782656e-05
pos,goals,15,4.328179913782656e-05
pos,verhoeven,15,4.328179913782656e-05
pos,dewey,15,4.328179913782656e-05
pos,criminals,15,4.328179913782656e-05
pos,faults,15,4.328179913782656e-05
pos,bone,15,4.328179913782656e-05
pos,thornton,15,4.328179913782656e-05
pos,coast,15,4.328179913782656e-05
pos,kit,15,4.328179913782656e-05
pos,comedian,15,4.328179913782656e-05
pos,strip,15,4.328179913782656e-05
pos,bible,15,4.328179913782656e-05
pos,masterful,15,4.328179913782656e-05
pos,judgement,15,4.328179913782656e-05
pos,forewarned,15,4.328179913782656e-05
pos,trail,15,4.328179913782656e-05
pos,lame,15,4.328179913782656e-05
pos,thrill,15,4.328179913782656e-05
pos,unfunny,15,4.328179913782656e-05
pos,stellan,15,4.328179913782656e-05
pos,punishment,15,4.328179913782656e-05
pos,jungle,15,4.328179913782656e-05
pos,devastating,15,4.328179913782656e-05
pos,betrayal,15,4.328179913782656e-05
pos,subsequent,15,4.328179913782656e-05
pos,ross,15,4.328179913782656e-05
pos,reduced,15,4.328179913782656e-05
pos,heather,15,4.328179913782656e-05
pos,jerome,15,4.328179913782656e-05
pos,moody,15,4.328179913782656e-05
pos,spoof,15,4.328179913782656e-05
pos,abuse,15,4.328179913782656e-05
pos,piano,15,4.328179913782656e-05
pos,richardson,15,4.328179913782656e-05
pos,parodies,15,4.328179913782656e-05
pos,touched,15,4.328179913782656e-05
pos,east,15,4.328179913782656e-05
pos,zane,15,4.328179913782656e-05
pos,proving,15,4.328179913782656e-05
pos,spark,15,4.328179913782656e-05
pos,unsettling,15,4.328179913782656e-05
pos,europe,15,4.328179913782656e-05
pos,defeat,15,4.328179913782656e-05
pos,fulfill,15,4.328179913782656e-05
pos,pretentious,15,4.328179913782656e-05
pos,entitled,15,4.328179913782656e-05
pos,concerning,15,4.328179913782656e-05
pos,mpaa,15,4.328179913782656e-05
pos,cliche,15,4.328179913782656e-05
pos,christof,15,4.328179913782656e-05
pos,edited,15,4.328179913782656e-05
pos,todd,15,4.328179913782656e-05
pos,terribly,15,4.328179913782656e-05
pos,outing,15,4.328179913782656e-05
pos,nolte,15,4.328179913782656e-05
pos,harder,15,4.328179913782656e-05
pos,contest,15,4.328179913782656e-05
pos,assault,15,4.328179913782656e-05
pos,african,15,4.328179913782656e-05
pos,thank,15,4.328179913782656e-05
pos,lumumba,15,4.328179913782656e-05
pos,underworld,15,4.328179913782656e-05
pos,quietly,15,4.328179913782656e-05
pos,celebrity,15,4.328179913782656e-05
pos,ourselves,15,4.328179913782656e-05
pos,depression,15,4.328179913782656e-05
pos,progress,15,4.328179913782656e-05
pos,rap,15,4.328179913782656e-05
pos,versions,15,4.328179913782656e-05
pos,sessions,15,4.328179913782656e-05
pos,factory,15,4.328179913782656e-05
pos,surviving,15,4.328179913782656e-05
pos,redford,15,4.328179913782656e-05
pos,vivid,15,4.328179913782656e-05
pos,booker,15,4.328179913782656e-05
pos,lola,15,4.328179913782656e-05
pos,amidst,15,4.328179913782656e-05
pos,worthwhile,15,4.328179913782656e-05
pos,practice,15,4.328179913782656e-05
pos,purely,15,4.328179913782656e-05
neg,rehash,13,4.2506302376756245e-05
neg,aboard,13,4.2506302376756245e-05
neg,motives,13,4.2506302376756245e-05
neg,lively,13,4.2506302376756245e-05
neg,bubble,13,4.2506302376756245e-05
neg,prior,13,4.2506302376756245e-05
neg,chucky,13,4.2506302376756245e-05
neg,leary,13,4.2506302376756245e-05
neg,definition,13,4.2506302376756245e-05
neg,brutally,13,4.2506302376756245e-05
neg,bell,13,4.2506302376756245e-05
neg,staring,13,4.2506302376756245e-05
neg,web,13,4.2506302376756245e-05
neg,wet,13,4.2506302376756245e-05
neg,pressure,13,4.2506302376756245e-05
neg,nonetheless,13,4.2506302376756245e-05
neg,renee,13,4.2506302376756245e-05
neg,stumble,13,4.2506302376756245e-05
neg,update,13,4.2506302376756245e-05
neg,tame,13,4.2506302376756245e-05
neg,sixth,13,4.2506302376756245e-05
neg,forcing,13,4.2506302376756245e-05
neg,excess,13,4.2506302376756245e-05
neg,conventional,13,4.2506302376756245e-05
neg,boredom,13,4.2506302376756245e-05
neg,lips,13,4.2506302376756245e-05
neg,clark,13,4.2506302376756245e-05
neg,farm,13,4.2506302376756245e-05
neg,fart,13,4.2506302376756245e-05
neg,jill,13,4.2506302376756245e-05
neg,battles,13,4.2506302376756245e-05
neg,vengeance,13,4.2506302376756245e-05
neg,shoulders,13,4.2506302376756245e-05
neg,distant,13,4.2506302376756245e-05
neg,reese,13,4.2506302376756245e-05
neg,holly,13,4.2506302376756245e-05
neg,angst,13,4.2506302376756245e-05
neg,satisfying,13,4.2506302376756245e-05
neg,guards,13,4.2506302376756245e-05
neg,outfits,13,4.2506302376756245e-05
neg,extraordinary,13,4.2506302376756245e-05
neg,forlani,13,4.2506302376756245e-05
neg,galaxy,13,4.2506302376756245e-05
neg,joblo,13,4.2506302376756245e-05
neg,teams,13,4.2506302376756245e-05
neg,description,13,4.2506302376756245e-05
neg,detroit,13,4.2506302376756245e-05
neg,alec,13,4.2506302376756245e-05
neg,sum,13,4.2506302376756245e-05
neg,exec,13,4.2506302376756245e-05
neg,distress,13,4.2506302376756245e-05
neg,folk,13,4.2506302376756245e-05
neg,carried,13,4.2506302376756245e-05
neg,geoffrey,13,4.2506302376756245e-05
neg,prize,13,4.2506302376756245e-05
neg,dora,13,4.2506302376756245e-05
neg,listen,13,4.2506302376756245e-05
neg,endure,13,4.2506302376756245e-05
neg,proved,13,4.2506302376756245e-05
neg,spader,13,4.2506302376756245e-05
neg,rooting,13,4.2506302376756245e-05
neg,clan,13,4.2506302376756245e-05
neg,claw,13,4.2506302376756245e-05
neg,destroys,13,4.2506302376756245e-05
neg,technically,13,4.2506302376756245e-05
neg,fairness,13,4.2506302376756245e-05
neg,coyote,13,4.2506302376756245e-05
neg,hitting,13,4.2506302376756245e-05
neg,leaps,13,4.2506302376756245e-05
neg,chest,13,4.2506302376756245e-05
neg,link,13,4.2506302376756245e-05
neg,rescued,13,4.2506302376756245e-05
neg,residents,13,4.2506302376756245e-05
neg,studying,13,4.2506302376756245e-05
neg,salma,13,4.2506302376756245e-05
neg,francisco,13,4.2506302376756245e-05
neg,ordinary,13,4.2506302376756245e-05
neg,crimes,13,4.2506302376756245e-05
neg,feeble,13,4.2506302376756245e-05
neg,explicit,13,4.2506302376756245e-05
neg,striking,13,4.2506302376756245e-05
neg,pray,13,4.2506302376756245e-05
neg,mentally,13,4.2506302376756245e-05
neg,injury,13,4.2506302376756245e-05
neg,quote,13,4.2506302376756245e-05
neg,poetry,13,4.2506302376756245e-05
neg,warrant,13,4.2506302376756245e-05
neg,lends,13,4.2506302376756245e-05
neg,liking,13,4.2506302376756245e-05
neg,sinister,13,4.2506302376756245e-05
neg,daniels,13,4.2506302376756245e-05
neg,rights,13,4.2506302376756245e-05
neg,dumber,13,4.2506302376756245e-05
neg,answered,13,4.2506302376756245e-05
neg,contemporary,13,4.2506302376756245e-05
neg,cancer,13,4.2506302376756245e-05
neg,gooding,13,4.2506302376756245e-05
neg,borders,13,4.2506302376756245e-05
neg,rocky,13,4.2506302376756245e-05
neg,christine,13,4.2506302376756245e-05
neg,videos,13,4.2506302376756245e-05
neg,brandy,13,4.2506302376756245e-05
neg,liam,13,4.2506302376756245e-05
neg,titled,13,4.2506302376756245e-05
neg,stood,13,4.2506302376756245e-05
neg,paint,13,4.2506302376756245e-05
neg,carefully,13,4.2506302376756245e-05
neg,nervous,13,4.2506302376756245e-05
neg,knight,13,4.2506302376756245e-05
neg,bothered,13,4.2506302376756245e-05
neg,wisecracking,13,4.2506302376756245e-05
neg,comfortable,13,4.2506302376756245e-05
neg,nicholson,13,4.2506302376756245e-05
neg,respected,13,4.2506302376756245e-05
neg,slight,13,4.2506302376756245e-05
neg,varsity,13,4.2506302376756245e-05
neg,goons,13,4.2506302376756245e-05
neg,miraculously,13,4.2506302376756245e-05
neg,paulie,13,4.2506302376756245e-05
neg,harrison,13,4.2506302376756245e-05
neg,nutty,13,4.2506302376756245e-05
neg,politics,13,4.2506302376756245e-05
neg,presentation,13,4.2506302376756245e-05
neg,capitalize,13,4.2506302376756245e-05
neg,pg,13,4.2506302376756245e-05
neg,develops,13,4.2506302376756245e-05
neg,pushing,13,4.2506302376756245e-05
neg,fiennes,13,4.2506302376756245e-05
neg,deuce,13,4.2506302376756245e-05
neg,violin,13,4.2506302376756245e-05
neg,raised,13,4.2506302376756245e-05
neg,remembered,13,4.2506302376756245e-05
neg,joined,13,4.2506302376756245e-05
neg,potent,13,4.2506302376756245e-05
neg,sgt,13,4.2506302376756245e-05
neg,gentle,13,4.2506302376756245e-05
neg,ronin,13,4.2506302376756245e-05
neg,watchers,13,4.2506302376756245e-05
neg,albert,13,4.2506302376756245e-05
neg,paced,13,4.2506302376756245e-05
neg,clothing,13,4.2506302376756245e-05
neg,carl,13,4.2506302376756245e-05
neg,cisco,13,4.2506302376756245e-05
neg,experiences,13,4.2506302376756245e-05
neg,paranoid,13,4.2506302376756245e-05
neg,secrets,13,4.2506302376756245e-05
neg,wig,13,4.2506302376756245e-05
neg,crab,13,4.2506302376756245e-05
neg,cartoonish,13,4.2506302376756245e-05
neg,loaded,13,4.2506302376756245e-05
neg,forgets,13,4.2506302376756245e-05
neg,neck,13,4.2506302376756245e-05
neg,secondary,13,4.2506302376756245e-05
neg,account,13,4.2506302376756245e-05
neg,spell,13,4.2506302376756245e-05
neg,mate,13,4.2506302376756245e-05
neg,swallow,13,4.2506302376756245e-05
neg,excruciatingly,13,4.2506302376756245e-05
neg,eugene,13,4.2506302376756245e-05
neg,hopeless,13,4.2506302376756245e-05
neg,report,13,4.2506302376756245e-05
neg,tolerable,13,4.2506302376756245e-05
neg,terrifying,13,4.2506302376756245e-05
neg,releases,13,4.2506302376756245e-05
neg,phillips,13,4.2506302376756245e-05
neg,shady,13,4.2506302376756245e-05
neg,wondered,13,4.2506302376756245e-05
neg,cheer,13,4.2506302376756245e-05
neg,throwaway,13,4.2506302376756245e-05
neg,spaceship,13,4.2506302376756245e-05
neg,jimmie,13,4.2506302376756245e-05
neg,hush,13,4.2506302376756245e-05
neg,vice,13,4.2506302376756245e-05
neg,dismal,13,4.2506302376756245e-05
neg,sid,13,4.2506302376756245e-05
neg,mccoy,13,4.2506302376756245e-05
neg,casper,13,4.2506302376756245e-05
neg,pulse,13,4.2506302376756245e-05
neg,cheadle,13,4.2506302376756245e-05
neg,joseph,13,4.2506302376756245e-05
neg,smarter,13,4.2506302376756245e-05
neg,sexually,13,4.2506302376756245e-05
neg,montage,13,4.2506302376756245e-05
neg,improved,13,4.2506302376756245e-05
neg,coincidence,13,4.2506302376756245e-05
neg,handling,13,4.2506302376756245e-05
neg,kissing,13,4.2506302376756245e-05
neg,henchmen,13,4.2506302376756245e-05
neg,receive,13,4.2506302376756245e-05
neg,aspiring,13,4.2506302376756245e-05
neg,raymond,13,4.2506302376756245e-05
neg,inspiration,13,4.2506302376756245e-05
neg,tickets,13,4.2506302376756245e-05
neg,deeply,13,4.2506302376756245e-05
neg,decidedly,13,4.2506302376756245e-05
neg,farley,13,4.2506302376756245e-05
neg,independent,13,4.2506302376756245e-05
neg,h,13,4.2506302376756245e-05
neg,samuel,13,4.2506302376756245e-05
neg,senseless,13,4.2506302376756245e-05
neg,trunk,13,4.2506302376756245e-05
neg,rudy,13,4.2506302376756245e-05
neg,egg,13,4.2506302376756245e-05
neg,headache,13,4.2506302376756245e-05
neg,gwyneth,13,4.2506302376756245e-05
neg,signed,13,4.2506302376756245e-05
neg,involve,13,4.2506302376756245e-05
neg,sly,13,4.2506302376756245e-05
neg,seattle,13,4.2506302376756245e-05
neg,vanity,13,4.2506302376756245e-05
neg,understood,13,4.2506302376756245e-05
neg,bartender,13,4.2506302376756245e-05
neg,earthquake,13,4.2506302376756245e-05
neg,france,13,4.2506302376756245e-05
neg,sarcastic,13,4.2506302376756245e-05
neg,possess,13,4.2506302376756245e-05
neg,norman,13,4.2506302376756245e-05
neg,unusual,13,4.2506302376756245e-05
neg,geronimo,13,4.2506302376756245e-05
neg,chainsaw,13,4.2506302376756245e-05
neg,supergirl,13,4.2506302376756245e-05
neg,distinct,13,4.2506302376756245e-05
neg,leslie,13,4.2506302376756245e-05
neg,elfman,13,4.2506302376756245e-05
neg,batgirl,13,4.2506302376756245e-05
neg,yell,13,4.2506302376756245e-05
neg,isolated,13,4.2506302376756245e-05
neg,advanced,13,4.2506302376756245e-05
neg,remarkably,13,4.2506302376756245e-05
neg,coma,13,4.2506302376756245e-05
neg,valley,13,4.2506302376756245e-05
neg,macleane,13,4.2506302376756245e-05
neg,rip,13,4.2506302376756245e-05
neg,repeatedly,13,4.2506302376756245e-05
neg,purely,13,4.2506302376756245e-05
neg,chicken,13,4.2506302376756245e-05
neg,ghetto,13,4.2506302376756245e-05
neg,pants,13,4.2506302376756245e-05
neg,meaningless,13,4.2506302376756245e-05
neg,wesley,13,4.2506302376756245e-05
neg,unlikable,13,4.2506302376756245e-05
neg,boot,13,4.2506302376756245e-05
neg,lance,13,4.2506302376756245e-05
pos,inevitably,14,4.039634586197146e-05
pos,arrow,14,4.039634586197146e-05
pos,matilda,14,4.039634586197146e-05
pos,admired,14,4.039634586197146e-05
pos,roots,14,4.039634586197146e-05
pos,atlantic,14,4.039634586197146e-05
pos,leonardo,14,4.039634586197146e-05
pos,interests,14,4.039634586197146e-05
pos,evident,14,4.039634586197146e-05
pos,monologue,14,4.039634586197146e-05
pos,roommate,14,4.039634586197146e-05
pos,draws,14,4.039634586197146e-05
pos,adorable,14,4.039634586197146e-05
pos,teaches,14,4.039634586197146e-05
pos,serving,14,4.039634586197146e-05
pos,remotely,14,4.039634586197146e-05
pos,respectable,14,4.039634586197146e-05
pos,forcing,14,4.039634586197146e-05
pos,phenomenon,14,4.039634586197146e-05
pos,university,14,4.039634586197146e-05
pos,proceeds,14,4.039634586197146e-05
pos,disappear,14,4.039634586197146e-05
pos,automatically,14,4.039634586197146e-05
pos,complaints,14,4.039634586197146e-05
pos,enthusiasm,14,4.039634586197146e-05
pos,promising,14,4.039634586197146e-05
pos,expressions,14,4.039634586197146e-05
pos,africa,14,4.039634586197146e-05
pos,lithgow,14,4.039634586197146e-05
pos,ramsey,14,4.039634586197146e-05
pos,marrying,14,4.039634586197146e-05
pos,butler,14,4.039634586197146e-05
pos,urge,14,4.039634586197146e-05
pos,yard,14,4.039634586197146e-05
pos,sparks,14,4.039634586197146e-05
pos,joblo,14,4.039634586197146e-05
pos,vibrant,14,4.039634586197146e-05
pos,lieutenant,14,4.039634586197146e-05
pos,conveys,14,4.039634586197146e-05
pos,continually,14,4.039634586197146e-05
pos,kaufman,14,4.039634586197146e-05
pos,believing,14,4.039634586197146e-05
pos,shirt,14,4.039634586197146e-05
pos,unseen,14,4.039634586197146e-05
pos,explore,14,4.039634586197146e-05
pos,feat,14,4.039634586197146e-05
pos,clayton,14,4.039634586197146e-05
pos,responds,14,4.039634586197146e-05
pos,facial,14,4.039634586197146e-05
pos,lovingly,14,4.039634586197146e-05
pos,morality,14,4.039634586197146e-05
pos,godzilla,14,4.039634586197146e-05
